interval_begin,interval_end,interval_id,edge_arrived,edge_departed,edge_entered,edge_id,edge_laneChangedFrom,edge_laneChangedTo,edge_left,edge_sampledSeconds
5280.00,5340.00,e_plsr_to_rp1,0,0,0,22674672,0,0,0,0.00
5280.00,5340.00,e_plsr_to_rp1,0,0,0,591402342#0,0,0,0,0.00
5280.00,5340.00,e_plsr_to_rp1,0,0,0,591402342#1,0,0,0,0.00
5280.00,5340.00,e_plsr_to_rp1,0,0,0,689277290#0,0,0,0,0.00
5280.00,5340.00,e_plsr_to_rp1,0,0,0,689277290#1,0,0,0,0.00
5280.00,5340.00,e_grgn_to_rp1,0,0,0,34778584#0,0,0,0,0.00
5280.00,5340.00,e_grgn_to_rp1,0,0,0,34778584#1,0,0,0,0.00
5340.00,5400.00,e_r2ps_to_rp1,0,0,0,689277284#1,0,0,0,0.00
5340.00,5400.00,e_r2ps_to_rp1,0,0,0,689277284#2,0,0,0,0.00
5340.00,5400.00,e_r2pn_0_to_rp1,0,0,0,689277282,0,0,0,0.00
5340.00,5400.00,e_r2pn_0_to_rp1,0,0,0,881567590#0,0,0,0,0.00
5340.00,5400.00,e_r2pn_0_to_rp1,0,0,0,881567590#1,0,0,0,0.00
5340.00,5400.00,e_r2pn_1_to_rp1,0,0,0,1107701847.173,0,0,0,0.00
5340.00,5400.00,e_r2pn_1_to_rp1,0,0,0,881567590#1,0,0,0,0.00
5340.00,5400.00,e_plsr_to_rp1,0,0,0,22674672,0,0,0,0.00
5340.00,5400.00,e_plsr_to_rp1,0,0,0,591402342#0,0,0,0,0.00
5340.00,5400.00,e_plsr_to_rp1,0,0,0,591402342#1,0,0,0,0.00
5340.00,5400.00,e_plsr_to_rp1,0,0,0,689277290#0,0,0,0,0.00
5340.00,5400.00,e_plsr_to_rp1,0,0,0,689277290#1,0,0,0,0.00
5340.00,5400.00,e_grgn_to_rp1,0,0,0,34778584#0,0,0,0,0.00
5340.00,5400.00,e_grgn_to_rp1,0,0,0,34778584#1,0,0,0,0.00
5400.00,5433.00,e_r2ps_to_rp1,0,0,0,689277284#1,0,0,0,0.00
5400.00,5433.00,e_r2ps_to_rp1,0,0,0,689277284#2,0,0,0,0.00
5400.00,5433.00,e_r2pn_0_to_rp1,0,0,0,689277282,0,0,0,0.00
5400.00,5433.00,e_r2pn_0_to_rp1,0,0,0,881567590#0,0,0,0,0.00
5400.00,5433.00,e_r2pn_0_to_rp1,0,0,0,881567590#1,0,0,0,0.00
5400.00,5433.00,e_r2pn_1_to_rp1,0,0,0,1107701847.173,0,0,0,0.00
5400.00,5433.00,e_r2pn_1_to_rp1,0,0,0,881567590#1,0,0,0,0.00
5400.00,5433.00,e_plsr_to_rp1,0,0,0,22674672,0,0,0,0.00
5400.00,5433.00,e_plsr_to_rp1,0,0,0,591402342#0,0,0,0,0.00
5400.00,5433.00,e_plsr_to_rp1,0,0,0,591402342#1,0,0,0,0.00
5400.00,5433.00,e_plsr_to_rp1,0,0,0,689277290#0,0,0,0,0.00
5400.00,5433.00,e_plsr_to_rp1,0,0,0,689277290#1,0,0,0,0.00
5400.00,5433.00,e_grgn_to_rp1,0,0,0,34778584#0,0,0,0,0.00
5400.00,5433.00,e_grgn_to_rp1,0,0,0,34778584#1,0,0,0,0.00
