interval_begin,interval_end,interval_id,edge_arrived,edge_density,edge_departed,edge_entered,edge_id,edge_laneChangedFrom,edge_laneChangedTo,edge_laneDensity,edge_left,edge_occupancy,edge_overlapTraveltime,edge_sampledSeconds,edge_speed,edge_speedRelative,edge_timeLoss,edge_traveltime,edge_waitingTime
3720.00,3780.00,e_r2ps_to_ach1_mgp_2,0,168.33,0,15,689277281#7,9,9,84.16,17,36.86,18.88,306.72,1.87,0.13,262.03,17.13,147.00
3720.00,3780.00,e_r2ps_to_ach1_mgp_2,1,121.40,0,17,689277286#0,0,0,121.40,17,37.77,2.06,36.27,4.84,0.35,23.06,1.47,14.00
3720.00,3780.00,e_r2ps_to_ach1_mgp_2,0,70.75,0,16,689277286#1,0,0,70.75,22,32.93,13.33,250.77,4.81,0.35,154.32,12.25,67.00
3780.00,3840.00,e_r2ps_to_ach1_mgp_1,0,61.20,0,0,814259719,0,0,30.60,1,15.23,12987.18,3801.76,0.08,0.00,3786.23,13039.55,3213.00
3780.00,3840.00,e_r2ps_to_ach1_mgp_1,0,130.69,0,1,689277284#0,0,0,130.69,3,64.20,293.63,637.03,0.29,0.02,627.60,293.31,388.00
3780.00,3840.00,e_r2ps_to_ach1_mgp_1,0,,0,0,689277288#0,0,0,,0,,,0.00,,,,,
3780.00,3840.00,e_r2ps_to_ach1_mgp_1,0,,0,0,689277288#1,0,0,,0,,,0.00,,,,,
3780.00,3840.00,e_r2ps_to_ach1_mgp_1,0,,0,0,689277288#2,0,0,,0,,,0.00,,,,,
3780.00,3840.00,e_r2ps_to_ach1_mgp_1,0,156.33,0,23,881567591#0,15,15,78.17,27,37.12,26.26,629.96,2.75,0.33,420.63,24.97,88.00
3780.00,3840.00,e_r2ps_to_ach1_mgp_1,0,180.74,0,26,881567591#1,1,1,90.37,26,41.75,18.05,466.19,2.66,0.32,312.00,16.45,80.00
3780.00,3840.00,e_r2ps_to_ach1_mgp_1,0,235.17,0,26,881567591#2,0,0,117.59,25,46.36,7.36,186.96,2.48,0.30,134.47,5.87,45.00
3780.00,3840.00,e_r2ps_to_ach1_mgp_2,0,128.17,0,3,689277284#1,0,0,128.17,3,62.58,326.53,957.74,0.40,0.02,938.13,324.79,595.00
3780.00,3840.00,e_r2ps_to_ach1_mgp_2,0,133.33,0,3,689277284#2,0,0,133.33,4,63.42,11.53,43.15,0.60,0.03,40.61,11.33,30.00
3780.00,3840.00,e_r2ps_to_ach1_mgp_2,0,89.33,0,27,689277281#7,12,12,44.67,29,19.12,5.82,162.78,6.08,0.44,90.22,5.22,8.00
3780.00,3840.00,e_r2ps_to_ach1_mgp_2,1,97.50,0,26,689277286#0,0,0,97.50,25,24.54,1.12,29.13,8.91,0.64,10.79,0.55,0.00
3780.00,3840.00,e_r2ps_to_ach1_mgp_2,0,62.23,0,25,689277286#1,0,0,62.23,23,28.71,9.12,220.56,7.02,0.51,103.86,8.29,0.00
3840.00,3900.00,e_r2ps_to_ach1_mgp_1,0,57.28,0,0,814259719,0,0,28.64,9,14.27,2420.38,3557.74,0.43,0.02,3478.44,2463.21,1460.00
3840.00,3900.00,e_r2ps_to_ach1_mgp_1,0,105.28,0,10,689277284#0,0,0,105.28,15,50.10,43.31,513.19,1.99,0.10,462.20,42.29,64.00
3840.00,3900.00,e_r2ps_to_ach1_mgp_1,0,19.26,0,12,689277288#0,0,0,19.26,11,8.31,3.33,38.29,11.46,0.83,8.38,2.92,0.00
3840.00,3900.00,e_r2ps_to_ach1_mgp_1,0,11.96,0,11,689277288#1,0,0,11.96,7,5.64,6.77,60.52,13.21,0.95,6.33,6.39,0.00
3840.00,3900.00,e_r2ps_to_ach1_mgp_1,0,8.14,0,7,689277288#2,0,0,8.14,4,3.69,7.14,37.68,11.51,0.83,8.89,6.29,0.00
3840.00,3900.00,e_r2ps_to_ach1_mgp_1,0,192.92,0,19,881567591#0,5,5,96.46,11,46.83,53.00,777.37,1.36,0.16,651.17,50.43,247.00
3840.00,3900.00,e_r2ps_to_ach1_mgp_1,0,223.64,0,13,881567591#1,0,0,111.82,15,52.22,43.70,576.87,1.10,0.13,502.40,41.86,164.00
3840.00,3900.00,e_r2ps_to_ach1_mgp_1,0,252.53,0,15,881567591#2,0,0,126.26,17,53.59,12.69,200.76,1.44,0.17,169.45,11.16,84.00
3840.00,3900.00,e_r2ps_to_ach1_mgp_2,0,126.96,0,4,689277284#1,0,0,126.96,4,62.19,299.67,948.67,0.43,0.02,926.91,298.65,492.00
3840.00,3900.00,e_r2ps_to_ach1_mgp_2,0,133.33,0,3,689277284#2,0,0,133.33,3,38.20,8.46,25.39,0.81,0.04,23.09,6.80,19.00
3840.00,3900.00,e_r2ps_to_ach1_mgp_2,0,137.27,0,23,689277281#7,9,9,68.64,20,30.21,11.77,250.13,3.00,0.22,191.92,10.37,20.00
3840.00,3900.00,e_r2ps_to_ach1_mgp_2,0,133.33,0,18,689277286#0,0,0,133.33,17,31.59,2.40,41.72,4.16,0.30,28.87,1.32,1.00
3840.00,3900.00,e_r2ps_to_ach1_mgp_2,0,82.58,0,17,689277286#1,0,0,82.58,16,37.28,17.72,292.68,3.62,0.26,213.14,15.76,37.00
3900.00,3960.00,e_r2ps_to_ach1_mgp_1,0,42.19,0,0,814259719,0,0,21.09,17,10.51,429.54,2620.57,2.42,0.12,2293.05,428.37,147.00
3900.00,3960.00,e_r2ps_to_ach1_mgp_1,0,100.53,0,16,689277284#0,0,0,100.53,9,48.80,37.47,490.02,2.30,0.12,430.40,36.18,204.00
3900.00,3960.00,e_r2ps_to_ach1_mgp_1,0,12.61,0,7,689277288#0,0,0,12.61,8,5.46,3.35,25.07,11.39,0.82,3.95,2.95,0.00
3900.00,3960.00,e_r2ps_to_ach1_mgp_1,0,14.92,0,8,689277288#1,0,0,14.92,12,7.03,7.51,75.54,11.90,0.86,10.13,7.06,0.00
3900.00,3960.00,e_r2ps_to_ach1_mgp_1,0,71.17,0,12,689277288#2,0,0,71.17,10,33.67,27.63,329.42,2.97,0.21,257.77,24.73,6.00
3900.00,3960.00,e_r2ps_to_ach1_mgp_1,0,197.46,0,24,881567591#0,2,2,98.73,23,47.01,33.79,795.70,2.14,0.26,590.34,32.44,181.00
3900.00,3960.00,e_r2ps_to_ach1_mgp_1,0,210.54,0,22,881567591#1,3,3,105.27,18,49.06,26.64,543.06,1.80,0.22,427.36,24.76,137.00
3900.00,3960.00,e_r2ps_to_ach1_mgp_1,0,263.00,0,18,881567591#2,0,0,131.50,16,55.78,12.08,209.08,1.51,0.18,174.45,9.77,79.00
3900.00,3960.00,e_r2ps_to_ach1_mgp_2,0,133.33,0,1,689277284#1,0,0,133.33,0,65.45,973.06,997.79,0.13,0.01,990.85,959.44,849.00
3900.00,3960.00,e_r2ps_to_ach1_mgp_2,0,133.33,0,1,689277284#2,0,0,133.33,0,92.86,231.01,59.23,0.03,0.00,59.15,62.63,58.00
3900.00,3960.00,e_r2ps_to_ach1_mgp_2,0,195.04,0,15,689277281#7,5,5,97.52,14,41.65,24.24,355.40,1.46,0.11,316.56,21.88,141.00
3900.00,3960.00,e_r2ps_to_ach1_mgp_2,0,133.33,0,14,689277286#0,0,0,133.33,15,48.50,3.34,48.79,2.99,0.22,38.05,2.26,12.00
3900.00,3960.00,e_r2ps_to_ach1_mgp_2,0,98.24,0,15,689277286#1,0,0,98.24,14,45.40,23.93,348.19,2.68,0.19,273.54,21.50,60.00
3960.00,4020.00,e_r2ps_to_ach1_mgp_1,0,35.74,0,0,814259719,0,0,17.87,0,8.85,1074.50,2220.00,0.97,0.05,2110.77,1040.50,1284.00
3960.00,4020.00,e_r2ps_to_ach1_mgp_1,0,133.33,0,0,689277284#0,0,0,133.33,0,67.70,100000.00,660.00,0.00,0.00,660.00,100000.00,660.00
3960.00,4020.00,e_r2ps_to_ach1_mgp_1,0,,0,0,689277288#0,0,0,,0,,,0.00,,,,,
3960.00,4020.00,e_r2ps_to_ach1_mgp_1,0,,0,0,689277288#1,0,0,,0,,,0.00,,,,,
3960.00,4020.00,e_r2ps_to_ach1_mgp_1,0,25.97,0,0,689277288#2,0,0,25.97,5,11.67,66.93,120.20,1.23,0.09,108.18,62.31,3.00
3960.00,4020.00,e_r2ps_to_ach1_mgp_1,0,191.81,0,17,881567591#0,5,5,95.90,24,45.49,36.19,772.92,1.99,0.24,587.64,34.73,136.00
3960.00,4020.00,e_r2ps_to_ach1_mgp_1,0,174.16,0,24,881567591#1,2,2,87.08,27,39.35,17.69,449.22,2.71,0.33,301.29,15.95,38.00
3960.00,4020.00,e_r2ps_to_ach1_mgp_1,0,212.83,0,27,881567591#2,0,0,106.41,28,38.25,6.28,169.20,2.91,0.35,115.24,4.50,5.00
3960.00,4020.00,e_r2ps_to_ach1_mgp_2,0,133.33,0,0,689277284#1,0,0,133.33,0,67.06,100000.00,1020.00,0.00,0.00,1020.00,100000.00,1020.00
3960.00,4020.00,e_r2ps_to_ach1_mgp_2,0,133.33,0,0,689277284#2,0,0,133.33,0,94.57,100000.00,60.00,0.00,0.00,60.00,,60.00
3960.00,4020.00,e_r2ps_to_ach1_mgp_2,0,173.98,0,8,689277281#7,6,6,86.99,11,37.14,32.56,317.04,1.09,0.08,291.09,29.33,146.79
3960.00,4020.00,e_r2ps_to_ach1_mgp_2,0,133.33,0,11,689277286#0,0,0,133.33,11,56.44,5.14,54.88,1.94,0.14,47.22,3.52,18.00
3960.00,4020.00,e_r2ps_to_ach1_mgp_2,0,111.27,0,11,689277286#1,0,0,111.27,10,51.53,39.87,394.37,1.61,0.12,347.76,36.35,54.00
4020.00,4080.00,e_r2ps_to_ach1_mgp_1,0,35.74,0,0,814259719,0,0,17.87,0,8.85,100000.00,2220.00,0.00,0.00,2220.00,100000.00,2220.00
4020.00,4080.00,e_r2ps_to_ach1_mgp_1,0,133.33,0,0,689277284#0,0,0,133.33,0,67.70,100000.00,660.00,0.00,0.00,660.00,,660.00
4020.00,4080.00,e_r2ps_to_ach1_mgp_1,0,,0,0,689277288#0,0,0,,0,,,0.00,,,,,
4020.00,4080.00,e_r2ps_to_ach1_mgp_1,0,,0,0,689277288#1,0,0,,0,,,0.00,,,,,
4020.00,4080.00,e_r2ps_to_ach1_mgp_1,0,,0,0,689277288#2,0,0,,0,,,0.00,,,,,
4020.00,4080.00,e_r2ps_to_ach1_mgp_1,0,154.13,0,23,881567591#0,11,11,77.06,22,36.63,28.33,621.07,2.55,0.31,433.36,26.57,107.00
4020.00,4080.00,e_r2ps_to_ach1_mgp_1,0,186.25,0,21,881567591#1,4,4,93.12,22,42.81,21.76,480.41,2.21,0.26,352.11,20.15,81.00
4020.00,4080.00,e_r2ps_to_ach1_mgp_1,0,206.09,0,22,881567591#2,2,2,103.04,24,40.13,6.98,163.84,2.61,0.31,117.26,5.45,36.00
4020.00,4080.00,e_r2ps_to_ach1_mgp_2,0,133.33,0,0,689277284#1,0,0,133.33,0,67.06,100000.00,1020.00,0.00,0.00,1020.00,,1020.00
4020.00,4080.00,e_r2ps_to_ach1_mgp_2,0,133.33,0,0,689277284#2,0,0,133.33,1,94.73,533.11,60.00,0.01,0.00,59.92,1076.16,58.00
4020.00,4080.00,e_r2ps_to_ach1_mgp_2,0,127.85,0,24,689277281#7,14,14,63.93,22,26.62,10.36,232.98,3.42,0.25,176.18,9.48,39.00
4020.00,4080.00,e_r2ps_to_ach1_mgp_2,0,130.21,0,22,689277286#0,0,0,130.21,22,30.15,1.76,38.91,5.66,0.41,23.70,0.87,0.00
4020.00,4080.00,e_r2ps_to_ach1_mgp_2,0,73.54,0,22,689277286#1,0,0,73.54,24,33.59,11.20,260.62,5.72,0.41,150.36,10.21,4.00
4080.00,4140.00,e_r2ps_to_ach1_mgp_1,0,35.53,0,0,814259719,0,0,17.77,1,8.81,39325.70,2207.14,0.03,0.00,2204.15,40637.36,2087.00
4080.00,4140.00,e_r2ps_to_ach1_mgp_1,0,133.33,0,1,689277284#0,0,0,133.33,1,65.91,804.96,650.74,0.11,0.01,647.01,807.49,507.00
4080.00,4140.00,e_r2ps_to_ach1_mgp_1,0,,0,0,689277288#0,0,0,,0,,,0.00,,,,,
4080.00,4140.00,e_r2ps_to_ach1_mgp_1,0,,0,0,689277288#1,0,0,,0,,,0.00,,,,,
4080.00,4140.00,e_r2ps_to_ach1_mgp_1,0,,0,0,689277288#2,0,0,,0,,,0.00,,,,,
4080.00,4140.00,e_r2ps_to_ach1_mgp_1,0,80.83,0,25,881567591#0,11,11,40.42,30,18.87,11.97,325.72,6.03,0.72,91.11,11.16,2.00
4080.00,4140.00,e_r2ps_to_ach1_mgp_1,0,142.85,0,31,881567591#1,2,2,71.42,30,32.31,12.14,368.46,3.95,0.47,197.21,10.72,15.00
4080.00,4140.00,e_r2ps_to_ach1_mgp_1,0,224.40,0,30,881567591#2,2,2,112.20,29,42.83,6.01,178.40,3.04,0.36,120.53,4.44,10.00
4080.00,4140.00,e_r2ps_to_ach1_mgp_2,0,133.33,0,1,689277284#1,0,0,133.33,3,65.35,820.45,996.94,0.16,0.01,988.62,846.45,775.00
4080.00,4140.00,e_r2ps_to_ach1_mgp_2,0,133.33,0,2,689277284#2,0,0,133.33,2,87.82,21.78,57.32,0.31,0.02,55.41,23.37,44.00
4080.00,4140.00,e_r2ps_to_ach1_mgp_2,0,144.98,0,21,689277281#7,12,12,72.49,23,31.52,11.51,264.19,3.07,0.22,203.76,10.55,50.00
4080.00,4140.00,e_r2ps_to_ach1_mgp_2,0,120.70,0,23,689277286#0,0,0,120.70,23,30.26,1.55,36.07,6.44,0.46,19.45,0.80,0.00
4080.00,4140.00,e_r2ps_to_ach1_mgp_2,0,72.52,0,24,689277286#1,0,0,72.52,24,33.47,10.67,257.02,6.00,0.43,139.27,9.79,0.00
4140.00,4200.00,e_r2ps_to_ach1_mgp_1,0,32.47,0,0,814259719,0,0,16.24,12,8.09,2047.36,2017.02,0.51,0.03,1964.92,2119.25,1370.00
4140.00,4200.00,e_r2ps_to_ach1_mgp_1,0,91.79,0,12,689277284#0,0,0,91.79,20,44.77,27.33,447.40,3.15,0.16,372.92,27.06,260.00
4140.00,4200.00,e_r2ps_to_ach1_mgp_1,0,20.58,0,14,689277288#0,0,0,20.58,13,8.92,3.07,40.91,12.43,0.89,4.04,2.67,0.00
4140.00,4200.00,e_r2ps_to_ach1_mgp_1,0,15.80,0,12,689277288#1,0,0,15.80,10,7.48,7.30,79.98,12.24,0.88,8.84,6.90,0.00
4140.00,4200.00,e_r2ps_to_ach1_mgp_1,0,11.81,0,9,689277288#2,0,0,11.81,7,5.48,7.16,54.67,11.47,0.83,7.97,6.54,0.00
4140.00,4200.00,e_r2ps_to_ach1_mgp_1,0,77.71,0,31,881567591#0,11,11,38.85,28,18.07,10.63,313.12,6.79,0.81,60.53,9.83,4.00
4140.00,4200.00,e_r2ps_to_ach1_mgp_1,0,145.51,0,28,881567591#1,1,1,72.76,31,33.30,12.91,375.33,3.72,0.45,210.24,11.58,35.00
4140.00,4200.00,e_r2ps_to_ach1_mgp_1,0,226.31,0,31,881567591#2,0,0,113.15,30,43.64,6.03,179.92,3.03,0.36,121.38,4.54,34.00
4140.00,4200.00,e_r2ps_to_ach1_mgp_2,0,64.32,0,8,689277284#1,0,0,64.32,21,31.00,30.04,480.65,4.31,0.22,369.70,29.30,75.00
4140.00,4200.00,e_r2ps_to_ach1_mgp_2,0,133.33,0,22,689277284#2,0,0,133.33,22,30.17,1.16,25.57,5.90,0.30,10.42,0.36,0.00
4140.00,4200.00,e_r2ps_to_ach1_mgp_2,0,63.52,0,23,689277281#7,1,1,31.76,25,13.66,4.81,115.75,7.35,0.53,50.97,4.18,4.00
4140.00,4200.00,e_r2ps_to_ach1_mgp_2,0,99.74,0,26,689277286#0,0,0,99.74,26,24.84,1.15,29.80,8.71,0.63,10.97,0.58,0.00
4140.00,4200.00,e_r2ps_to_ach1_mgp_2,0,61.51,0,26,689277286#1,0,0,61.51,26,28.39,8.48,217.99,7.55,0.54,93.00,7.75,0.00
4200.00,4260.00,e_r2ps_to_ach1_mgp_1,0,7.91,0,0,814259719,0,0,3.96,23,1.96,126.84,491.57,8.20,0.42,285.41,127.90,75.00
4200.00,4260.00,e_r2ps_to_ach1_mgp_1,0,32.83,0,24,689277284#0,0,0,32.83,27,15.46,6.33,160.03,13.62,0.70,46.38,5.95,0.00
4200.00,4260.00,e_r2ps_to_ach1_mgp_1,0,42.96,0,25,689277288#0,0,0,42.96,26,18.61,3.33,85.39,11.46,0.83,15.29,2.86,0.00
4200.00,4260.00,e_r2ps_to_ach1_mgp_1,0,56.74,0,27,689277288#1,0,0,56.74,24,26.81,11.08,287.20,8.07,0.58,120.21,10.39,0.00
4200.00,4260.00,e_r2ps_to_ach1_mgp_1,0,66.06,0,25,689277288#2,0,0,66.06,22,31.02,12.95,305.74,6.34,0.46,163.04,12.05,0.00
4200.00,4260.00,e_r2ps_to_ach1_mgp_1,0,121.83,0,33,881567591#0,10,10,60.91,31,28.51,15.17,490.92,4.76,0.57,211.74,14.15,7.00
4200.00,4260.00,e_r2ps_to_ach1_mgp_1,0,176.41,0,31,881567591#1,3,3,88.21,27,39.85,15.46,455.04,3.10,0.37,283.36,13.58,2.00
4200.00,4260.00,e_r2ps_to_ach1_mgp_1,0,233.08,0,27,881567591#2,0,0,116.54,28,41.78,6.72,185.30,2.72,0.33,130.14,4.93,15.00
4200.00,4260.00,e_r2ps_to_ach1_mgp_2,0,4.06,0,3,689277284#1,0,0,4.06,5,1.89,8.79,30.32,14.73,0.76,7.19,8.02,0.00
4200.00,4260.00,e_r2ps_to_ach1_mgp_2,0,40.11,0,5,689277284#2,0,0,40.11,5,5.48,0.90,4.48,7.66,0.39,0.87,0.24,0.00
4200.00,4260.00,e_r2ps_to_ach1_mgp_2,0,10.71,0,5,689277281#7,0,0,5.35,6,2.27,3.70,19.51,9.57,0.69,5.33,3.21,0.00
4200.00,4260.00,e_r2ps_to_ach1_mgp_2,0,19.38,0,6,689277286#0,0,0,19.38,6,4.82,0.97,5.79,10.34,0.74,1.50,0.50,0.00
4200.00,4260.00,e_r2ps_to_ach1_mgp_2,0,21.63,0,6,689277286#1,0,0,21.63,10,9.95,8.99,76.67,7.13,0.51,34.35,8.09,0.00
4260.00,4320.00,e_r2ps_to_ach1_mgp_1,0,,0,0,814259719,0,0,,0,,,0.00,,,,,
4260.00,4320.00,e_r2ps_to_ach1_mgp_1,0,,0,0,689277284#0,0,0,,0,,,0.00,,,,,
4260.00,4320.00,e_r2ps_to_ach1_mgp_1,0,,0,0,689277288#0,0,0,,0,,,0.00,,,,,
4260.00,4320.00,e_r2ps_to_ach1_mgp_1,0,6.15,0,0,689277288#1,0,0,6.15,5,2.85,14.72,31.15,6.07,0.44,18.60,13.72,0.00
4260.00,4320.00,e_r2ps_to_ach1_mgp_1,0,28.40,0,5,689277288#2,0,0,28.40,10,13.43,16.95,131.45,4.85,0.35,82.71,15.98,0.00
4260.00,4320.00,e_r2ps_to_ach1_mgp_1,0,65.83,0,11,881567591#0,5,5,32.92,20,15.44,17.06,265.27,4.23,0.51,130.06,15.94,7.00
4260.00,4320.00,e_r2ps_to_ach1_mgp_1,0,130.76,0,21,881567591#1,1,1,65.38,29,29.34,13.44,337.28,3.57,0.43,193.44,11.89,4.00
4260.00,4320.00,e_r2ps_to_ach1_mgp_1,0,209.07,0,29,881567591#2,0,0,104.54,31,37.34,5.42,166.21,3.37,0.40,105.57,3.91,5.00
4260.00,4320.00,e_r2ps_to_ach1_mgp_2,0,,0,0,689277284#1,0,0,,0,,,0.00,,,,,
4260.00,4320.00,e_r2ps_to_ach1_mgp_2,0,,0,0,689277284#2,0,0,,0,,,0.00,,,,,
4260.00,4320.00,e_r2ps_to_ach1_mgp_2,0,,0,0,689277281#7,0,0,,0,,,0.00,,,,,
4260.00,4320.00,e_r2ps_to_ach1_mgp_2,0,,0,0,689277286#0,0,0,,0,,,0.00,,,,,
4260.00,4320.00,e_r2ps_to_ach1_mgp_2,0,,0,0,689277286#1,0,0,,0,,,0.00,,,,,
4320.00,4380.00,e_r2ps_to_ach1_mgp_1,0,,0,0,814259719,0,0,,0,,,0.00,,,,,
4320.00,4380.00,e_r2ps_to_ach1_mgp_1,0,,0,0,689277284#0,0,0,,0,,,0.00,,,,,
4320.00,4380.00,e_r2ps_to_ach1_mgp_1,0,,0,0,689277288#0,0,0,,0,,,0.00,,,,,
4320.00,4380.00,e_r2ps_to_ach1_mgp_1,0,,0,0,689277288#1,0,0,,0,,,0.00,,,,,
4320.00,4380.00,e_r2ps_to_ach1_mgp_1,0,,0,0,689277288#2,0,0,,0,,,0.00,,,,,
4320.00,4380.00,e_r2ps_to_ach1_mgp_1,0,2.31,0,1,881567591#0,0,0,1.16,1,0.55,9.72,9.31,7.42,0.89,0.87,9.05,0.00
4320.00,4380.00,e_r2ps_to_ach1_mgp_1,0,,0,0,881567591#1,0,0,,0,,,0.00,,,,,
4320.00,4380.00,e_r2ps_to_ach1_mgp_1,0,,0,0,881567591#2,0,0,,0,,,0.00,,,,,
4320.00,4380.00,e_r2ps_to_ach1_mgp_2,0,,0,0,689277284#1,0,0,,0,,,0.00,,,,,
4320.00,4380.00,e_r2ps_to_ach1_mgp_2,0,,0,0,689277284#2,0,0,,0,,,0.00,,,,,
4320.00,4380.00,e_r2ps_to_ach1_mgp_2,0,1.63,0,1,689277281#7,0,0,0.82,1,0.35,2.98,2.98,11.88,0.86,0.20,2.50,0.00
4320.00,4380.00,e_r2ps_to_ach1_mgp_2,0,3.13,0,1,689277286#0,0,0,3.13,1,0.80,0.93,0.93,10.68,0.77,0.20,0.48,0.00
4320.00,4380.00,e_r2ps_to_ach1_mgp_2,0,1.47,0,1,689277286#1,0,0,1.47,1,0.66,5.22,5.22,12.28,0.88,0.24,4.58,0.00
4380.00,4440.00,e_r2ps_to_ach1_mgp_1,0,,0,0,814259719,0,0,,0,,,0.00,,,,,
4380.00,4440.00,e_r2ps_to_ach1_mgp_1,0,,0,0,689277284#0,0,0,,0,,,0.00,,,,,
4380.00,4440.00,e_r2ps_to_ach1_mgp_1,0,,0,0,689277288#0,0,0,,0,,,0.00,,,,,
4380.00,4440.00,e_r2ps_to_ach1_mgp_1,0,,0,0,689277288#1,0,0,,0,,,0.00,,,,,
4380.00,4440.00,e_r2ps_to_ach1_mgp_1,0,,0,0,689277288#2,0,0,,0,,,0.00,,,,,
4380.00,4440.00,e_r2ps_to_ach1_mgp_1,0,0.10,0,0,881567591#0,0,0,0.05,0,0.01,9.49,0.40,7.60,0.91,0.03,,0.00
4380.00,4440.00,e_r2ps_to_ach1_mgp_1,0,2.48,0,1,881567591#1,0,0,1.24,1,0.56,6.41,6.41,7.49,0.90,0.54,5.71,0.00
4380.00,4440.00,e_r2ps_to_ach1_mgp_1,0,3.10,0,1,881567591#2,0,0,1.55,1,0.57,2.46,2.46,7.41,0.89,0.49,1.84,0.00
4380.00,4440.00,e_r2ps_to_ach1_mgp_2,0,,0,0,689277284#1,0,0,,0,,,0.00,,,,,
4380.00,4440.00,e_r2ps_to_ach1_mgp_2,0,,0,0,689277284#2,0,0,,0,,,0.00,,,,,
4380.00,4440.00,e_r2ps_to_ach1_mgp_2,0,,0,0,689277281#7,0,0,,0,,,0.00,,,,,
4380.00,4440.00,e_r2ps_to_ach1_mgp_2,0,,0,0,689277286#0,0,0,,0,,,0.00,,,,,
4380.00,4440.00,e_r2ps_to_ach1_mgp_2,0,,0,0,689277286#1,0,0,,0,,,0.00,,,,,
4440.00,4500.00,e_r2ps_to_ach1_mgp_1,0,,0,0,814259719,0,0,,0,,,0.00,,,,,
4440.00,4500.00,e_r2ps_to_ach1_mgp_1,0,,0,0,689277284#0,0,0,,0,,,0.00,,,,,
4440.00,4500.00,e_r2ps_to_ach1_mgp_1,0,,0,0,689277288#0,0,0,,0,,,0.00,,,,,
4440.00,4500.00,e_r2ps_to_ach1_mgp_1,0,,0,0,689277288#1,0,0,,0,,,0.00,,,,,
4440.00,4500.00,e_r2ps_to_ach1_mgp_1,0,,0,0,689277288#2,0,0,,0,,,0.00,,,,,
4440.00,4500.00,e_r2ps_to_ach1_mgp_1,0,,0,0,881567591#0,0,0,,0,,,0.00,,,,,
4440.00,4500.00,e_r2ps_to_ach1_mgp_1,0,,0,0,881567591#1,0,0,,0,,,0.00,,,,,
4440.00,4500.00,e_r2ps_to_ach1_mgp_1,0,,0,0,881567591#2,0,0,,0,,,0.00,,,,,
4440.00,4500.00,e_r2ps_to_ach1_mgp_2,0,,0,0,689277284#1,0,0,,0,,,0.00,,,,,
4440.00,4500.00,e_r2ps_to_ach1_mgp_2,0,,0,0,689277284#2,0,0,,0,,,0.00,,,,,
4440.00,4500.00,e_r2ps_to_ach1_mgp_2,0,,0,0,689277281#7,0,0,,0,,,0.00,,,,,
4440.00,4500.00,e_r2ps_to_ach1_mgp_2,0,,0,0,689277286#0,0,0,,0,,,0.00,,,,,
4440.00,4500.00,e_r2ps_to_ach1_mgp_2,0,,0,0,689277286#1,0,0,,0,,,0.00,,,,,
4500.00,4560.00,e_r2ps_to_ach1_mgp_1,0,,0,0,814259719,0,0,,0,,,0.00,,,,,
4500.00,4560.00,e_r2ps_to_ach1_mgp_1,0,,0,0,689277284#0,0,0,,0,,,0.00,,,,,
4500.00,4560.00,e_r2ps_to_ach1_mgp_1,0,,0,0,689277288#0,0,0,,0,,,0.00,,,,,
4500.00,4560.00,e_r2ps_to_ach1_mgp_1,0,,0,0,689277288#1,0,0,,0,,,0.00,,,,,
4500.00,4560.00,e_r2ps_to_ach1_mgp_1,0,,0,0,689277288#2,0,0,,0,,,0.00,,,,,
4500.00,4560.00,e_r2ps_to_ach1_mgp_1,0,,0,0,881567591#0,0,0,,0,,,0.00,,,,,
4500.00,4560.00,e_r2ps_to_ach1_mgp_1,0,,0,0,881567591#1,0,0,,0,,,0.00,,,,,
4500.00,4560.00,e_r2ps_to_ach1_mgp_1,0,,0,0,881567591#2,0,0,,0,,,0.00,,,,,
4500.00,4560.00,e_r2ps_to_ach1_mgp_2,0,,0,0,689277284#1,0,0,,0,,,0.00,,,,,
4500.00,4560.00,e_r2ps_to_ach1_mgp_2,0,,0,0,689277284#2,0,0,,0,,,0.00,,,,,
4500.00,4560.00,e_r2ps_to_ach1_mgp_2,0,,0,0,689277281#7,0,0,,0,,,0.00,,,,,
4500.00,4560.00,e_r2ps_to_ach1_mgp_2,0,,0,0,689277286#0,0,0,,0,,,0.00,,,,,
4500.00,4560.00,e_r2ps_to_ach1_mgp_2,0,,0,0,689277286#1,0,0,,0,,,0.00,,,,,
4560.00,4620.00,e_r2ps_to_ach1_mgp_1,0,,0,0,814259719,0,0,,0,,,0.00,,,,,
4560.00,4620.00,e_r2ps_to_ach1_mgp_1,0,,0,0,689277284#0,0,0,,0,,,0.00,,,,,
4560.00,4620.00,e_r2ps_to_ach1_mgp_1,0,,0,0,689277288#0,0,0,,0,,,0.00,,,,,
4560.00,4620.00,e_r2ps_to_ach1_mgp_1,0,,0,0,689277288#1,0,0,,0,,,0.00,,,,,
4560.00,4620.00,e_r2ps_to_ach1_mgp_1,0,,0,0,689277288#2,0,0,,0,,,0.00,,,,,
4560.00,4620.00,e_r2ps_to_ach1_mgp_1,0,,0,0,881567591#0,0,0,,0,,,0.00,,,,,
4560.00,4620.00,e_r2ps_to_ach1_mgp_1,0,,0,0,881567591#1,0,0,,0,,,0.00,,,,,
4560.00,4620.00,e_r2ps_to_ach1_mgp_1,0,,0,0,881567591#2,0,0,,0,,,0.00,,,,,
4560.00,4620.00,e_r2ps_to_ach1_mgp_2,0,,0,0,689277284#1,0,0,,0,,,0.00,,,,,
4560.00,4620.00,e_r2ps_to_ach1_mgp_2,0,,0,0,689277284#2,0,0,,0,,,0.00,,,,,
